date,city_code,plans,plan_revenue_crores,City,Month,Gen,Description
01-03-2022,226001,p8,0.43,Delhi,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,226001,p9,0.24,Delhi,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,226001,p10,0.09,Delhi,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,800008,p8,0.28,Raipur,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,800008,p9,0.19,Raipur,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,800008,p10,0.09,Raipur,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,641001,p8,0.48,Coimbatore,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,641001,p9,0.24,Coimbatore,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,641001,p10,0.12,Coimbatore,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,160017,p8,0.26,Delhi,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,160017,p9,0.09,Delhi,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,160017,p10,0.09,Delhi,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,122001,p8,0.12,Delhi,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,122001,p9,0.07,Delhi,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,122001,p10,0.05,Delhi,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,492001,p8,0.11,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,492001,p9,0.06,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,492001,p10,0.04,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,400001,p8,1.53,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,400001,p9,0.85,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,400001,p10,0.51,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,110001,p8,1.23,Delhi,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,110001,p9,0.55,Delhi,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,110001,p10,0.41,Delhi,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,700001,p8,1.31,Raipur,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,700001,p9,0.58,Raipur,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,700001,p10,0.44,Raipur,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,560001,p8,1.51,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,560001,p9,0.45,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,560001,p10,0.6,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,600001,p8,0.86,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,600001,p9,0.49,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,600001,p10,0.49,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,500001,p8,0.71,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,500001,p9,0.4,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,500001,p10,0.24,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,411001,p8,1.3,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,411001,p9,0.81,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,411001,p10,0.16,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,380001,p8,0.62,Ahmedabad,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,380001,p9,0.53,Ahmedabad,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,380001,p10,0.18,Ahmedabad,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,302001,p8,0.42,Delhi,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,302001,p9,0.19,Delhi,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,302001,p10,0.14,Delhi,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,226001,p8,0.36,Delhi,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,226001,p9,0.27,Delhi,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,226001,p10,0.09,Delhi,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,800008,p8,0.39,Raipur,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,800008,p9,0.19,Raipur,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,800008,p10,0.16,Raipur,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,641001,p8,0.22,Coimbatore,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,641001,p9,0.13,Coimbatore,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,641001,p10,0.13,Coimbatore,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,160017,p8,0.29,Delhi,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,160017,p9,0.18,Delhi,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,160017,p10,0.11,Delhi,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,122001,p8,0.14,Delhi,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,122001,p9,0.1,Delhi,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,122001,p10,0.05,Delhi,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-04-2022,492001,p8,0.11,Lucknow,Apr,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-04-2022,492001,p9,0.08,Lucknow,Apr,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-04-2022,492001,p10,0.05,Lucknow,Apr,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-06-2022,400001,p11,7.24,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,400001,p12,4.4,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,400001,p13,1.29,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,110001,p11,4.42,Delhi,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,110001,p12,2.94,Delhi,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,110001,p13,1.18,Delhi,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,700001,p11,4.03,Raipur,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,700001,p12,2.55,Raipur,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,700001,p13,0.67,Raipur,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,560001,p11,4.34,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,560001,p12,2.73,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,560001,p13,0.48,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,600001,p11,4.36,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,600001,p12,2.25,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,600001,p13,0.93,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,500001,p11,3.19,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,500001,p12,2.09,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,500001,p13,0.55,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,411001,p11,2.79,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,411001,p12,1.71,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,411001,p13,0.36,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,380001,p11,2.67,Ahmedabad,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,380001,p12,1.45,Ahmedabad,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,380001,p13,0.57,Ahmedabad,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,302001,p11,2.53,Delhi,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,302001,p12,1.55,Delhi,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,302001,p13,0.33,Delhi,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,226001,p11,1.24,Delhi,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,226001,p12,0.79,Delhi,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,226001,p13,0.12,Delhi,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,800008,p11,1.76,Raipur,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,800008,p12,1.18,Raipur,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,800008,p13,0.26,Raipur,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,641001,p11,0.89,Coimbatore,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,641001,p12,0.58,Coimbatore,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,641001,p13,0.14,Coimbatore,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,160017,p11,0.79,Delhi,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,160017,p12,0.5,Delhi,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,160017,p13,0.1,Delhi,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,122001,p11,0.61,Delhi,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,122001,p12,0.4,Delhi,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,122001,p13,0.12,Delhi,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-06-2022,492001,p11,0.57,Lucknow,Jun,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-06-2022,492001,p12,0.39,Lucknow,Jun,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-06-2022,492001,p13,0.11,Lucknow,Jun,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,400001,p11,6.03,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,400001,p12,4.47,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,400001,p13,0.89,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,110001,p11,6.87,Delhi,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,110001,p12,3.95,Delhi,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,110001,p13,1.46,Delhi,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,700001,p11,3.82,Raipur,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,700001,p12,2.73,Raipur,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,700001,p13,0.68,Raipur,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,560001,p11,5.37,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,560001,p12,2.77,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,560001,p13,1.14,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,600001,p11,6.86,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,600001,p12,3.76,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,600001,p13,0.66,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,500001,p11,4.34,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,500001,p12,2.71,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,500001,p13,0.41,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,411001,p11,3.36,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,411001,p12,2.04,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,411001,p13,0.51,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,380001,p11,2.62,Ahmedabad,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,380001,p12,1.43,Ahmedabad,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,380001,p13,0.4,Ahmedabad,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,302001,p11,1.66,Delhi,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,302001,p12,1.05,Delhi,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,302001,p13,0.39,Delhi,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,226001,p11,2.82,Delhi,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,226001,p12,1.82,Delhi,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,226001,p13,0.55,Delhi,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,800008,p11,1.12,Raipur,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,800008,p12,0.8,Raipur,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,800008,p13,0.32,Raipur,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,641001,p11,1.4,Coimbatore,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,641001,p12,0.93,Coimbatore,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,641001,p13,0.28,Coimbatore,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,160017,p11,0.7,Delhi,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,160017,p12,0.49,Delhi,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,160017,p13,0.17,Delhi,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,122001,p11,1.1,Delhi,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,122001,p12,0.7,Delhi,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,122001,p13,0.29,Delhi,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-07-2022,492001,p11,0.5,Lucknow,Jul,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-07-2022,492001,p12,0.33,Lucknow,Jul,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-07-2022,492001,p13,0.07,Lucknow,Jul,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,400001,p11,5.46,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,400001,p12,3.84,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,400001,p13,1.01,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,110001,p11,5.24,Delhi,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,110001,p12,3.55,Delhi,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,110001,p13,0.75,Delhi,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,700001,p11,9.01,Raipur,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,700001,p12,5.73,Raipur,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,700001,p13,1.36,Raipur,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,560001,p11,5.33,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,560001,p12,3.16,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,560001,p13,1,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,600001,p11,3.98,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,600001,p12,2.17,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,600001,p13,0.6,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,500001,p11,3.2,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,500001,p12,1.99,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,500001,p13,0.44,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,411001,p11,3.39,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,411001,p12,2.15,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,411001,p13,0.68,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,380001,p11,3.21,Ahmedabad,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,380001,p12,2.32,Ahmedabad,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,380001,p13,0.77,Ahmedabad,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,302001,p11,1.86,Delhi,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,302001,p12,1.13,Delhi,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,302001,p13,0.33,Delhi,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,226001,p11,1.64,Delhi,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,226001,p12,1.21,Delhi,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,226001,p13,0.24,Delhi,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,800008,p11,1.2,Raipur,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,800008,p12,0.81,Raipur,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,800008,p13,0.26,Raipur,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,641001,p11,2.17,Coimbatore,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,641001,p12,1.36,Coimbatore,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,641001,p13,0.41,Coimbatore,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,160017,p11,0.93,Delhi,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,160017,p12,0.55,Delhi,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,160017,p13,0.11,Delhi,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,122001,p11,0.73,Delhi,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,122001,p12,0.41,Delhi,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,122001,p13,0.11,Delhi,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-08-2022,492001,p11,0.44,Lucknow,Aug,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-08-2022,492001,p12,0.26,Lucknow,Aug,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-08-2022,492001,p13,0.1,Lucknow,Aug,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,400001,p11,7.36,Lucknow,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,400001,p12,4.51,Lucknow,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,400001,p13,1.19,Lucknow,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,110001,p11,6.69,Delhi,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,110001,p12,3.85,Delhi,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,110001,p13,0.61,Delhi,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,700001,p11,5.71,Raipur,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,700001,p12,3.46,Raipur,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,700001,p13,1.04,Raipur,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,560001,p11,4.29,Lucknow,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,560001,p12,3.11,Lucknow,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,560001,p13,0.59,Lucknow,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,600001,p11,3.62,Lucknow,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,600001,p12,2.26,Lucknow,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,600001,p13,0.34,Lucknow,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,500001,p11,2.9,Lucknow,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,500001,p12,1.97,Lucknow,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,500001,p13,0.75,Lucknow,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,411001,p11,6.16,Lucknow,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,411001,p12,3.62,Lucknow,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,411001,p13,1.27,Lucknow,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,380001,p11,2.78,Ahmedabad,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,380001,p12,1.56,Ahmedabad,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,380001,p13,0.69,Ahmedabad,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,302001,p11,2.06,Delhi,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,302001,p12,1.35,Delhi,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,302001,p13,0.19,Delhi,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,226001,p11,1.66,Delhi,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,226001,p12,1.09,Delhi,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
01-09-2022,226001,p13,0.46,Delhi,Sep,After 5G,Mini Ultra Saver Pack (750 MB/Day for 28 Days)
01-09-2022,800008,p11,1.41,Raipur,Sep,After 5G,Ultra Fast Mega Pack (3GB / Day Combo For 80 days)
01-09-2022,800008,p12,1.02,Raipur,Sep,After 5G,Ultra Duo Data Pack (1.8GB / Day Combo For 55 days )
